log-count,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,casual,registered,day,year,month,hour,weekday
3.401197382,4,0,1,1,20.5,24.24,63,19.9995,1,28,17,2011,10,5,0
4.744932128,4,0,1,1,20.5,24.24,55,16.9979,7,107,17,2011,10,6,0
5.736572297,4,0,1,2,20.5,24.24,55,11.0014,10,299,17,2011,10,7,0
6.02827852,4,0,1,2,20.5,24.24,51,16.9979,33,381,17,2011,10,8,0
5.332718793,4,0,1,2,20.5,24.24,45,19.0012,26,180,17,2011,10,9,0
4.912654886,4,0,1,1,21.32,25,45,11.0014,43,92,17,2011,10,10,0
5.117993812,4,0,1,1,22.96,26.515,43,0,35,131,17,2011,10,11,0
5.327876169,4,0,1,1,22.96,26.515,40,6.0032,39,166,17,2011,10,12,0
5.327876169,4,0,1,1,22.96,26.515,46,6.0032,49,156,17,2011,10,13,0
5.117993812,4,0,1,1,23.78,27.275,49,12.998,44,122,17,2011,10,14,0
5.342334252,4,0,1,1,22.96,26.515,60,16.9979,66,142,17,2011,10,15,0
5.713732806,4,0,1,1,23.78,27.275,56,16.9979,64,238,17,2011,10,16,0
6.431331082,4,0,1,1,22.96,26.515,64,8.9981,80,540,17,2011,10,17,0
6.251903883,4,0,1,1,22.96,26.515,60,0,49,469,17,2011,10,18,0
5.811140993,4,0,1,1,22.14,25.76,68,7.0015,45,288,17,2011,10,19,0
5.438079309,4,0,1,1,21.32,25,77,7.0015,40,189,17,2011,10,20,0
5.18178355,4,0,1,1,20.5,24.24,77,7.0015,36,141,17,2011,10,21,0
4.65396035,4,0,1,1,20.5,24.24,77,0,16,88,17,2011,10,22,0
4.143134726,4,0,1,2,19.68,23.485,88,0,10,52,17,2011,10,23,0
3.465735903,4,0,1,1,19.68,23.485,82,0,8,23,18,2011,10,0,1
2.48490665,4,0,1,2,18.86,22.725,88,0,4,7,18,2011,10,1,1
1.791759469,4,0,1,1,18.04,21.97,94,6.0032,1,4,18,2011,10,2,1
0.693147181,4,0,1,1,18.04,21.97,94,6.0032,0,1,18,2011,10,3,1
1.609437912,4,0,1,2,18.04,21.97,94,7.0015,0,4,18,2011,10,4,1
3.091042453,4,0,1,2,18.86,22.725,88,0,2,19,18,2011,10,5,1
4.700480366,4,0,1,1,18.86,22.725,82,6.0032,4,105,18,2011,10,6,1
5.834810737,4,0,1,1,18.86,22.725,88,6.0032,15,326,18,2011,10,7,1
6.214608098,4,0,1,1,20.5,24.24,77,6.0032,25,474,18,2011,10,8,1
5.429345629,4,0,1,2,21.32,25,77,6.0032,29,198,18,2011,10,9,1
4.634728988,4,0,1,2,22.96,26.515,68,0,27,75,18,2011,10,10,1
4.997212274,4,0,1,2,24.6,31.06,49,7.0015,35,112,18,2011,10,11,1
5.308267697,4,0,1,2,25.42,31.06,43,6.0032,42,159,18,2011,10,12,1
5.393627546,4,0,1,2,26.24,31.06,38,12.998,48,171,18,2011,10,13,1
5.135798437,4,0,1,2,25.42,31.06,41,11.0014,32,137,18,2011,10,14,1
5.327876169,4,0,1,1,25.42,31.06,50,12.998,66,139,18,2011,10,15,1
5.720311777,4,0,1,1,25.42,31.06,57,16.9979,58,246,18,2011,10,16,1
6.439350371,4,0,1,1,24.6,30.305,60,8.9981,72,553,18,2011,10,17,1
6.34738921,4,0,1,1,22.96,26.515,68,7.0015,58,512,18,2011,10,18,1
5.762051383,4,0,1,1,22.96,26.515,60,7.0015,31,286,18,2011,10,19,1
5.429345629,4,0,1,1,22.14,25.76,64,11.0014,23,204,18,2011,10,20,1
5.332718793,4,0,1,2,22.14,25.76,68,8.9981,28,178,18,2011,10,21,1
4.927253685,4,0,1,2,21.32,25,77,11.0014,22,115,18,2011,10,22,1
4.262679877,4,0,1,2,21.32,25,77,12.998,7,63,18,2011,10,23,1
3.555348061,4,0,1,2,21.32,25,77,12.998,11,23,19,2011,10,0,2
2.833213344,4,0,1,2,21.32,25,77,12.998,7,9,19,2011,10,1,2
2.079441542,4,0,1,2,21.32,25,77,12.998,1,6,19,2011,10,2,2
1.386294361,4,0,1,3,20.5,24.24,94,12.998,0,3,19,2011,10,4,2
1.386294361,4,0,1,3,20.5,24.24,100,7.0015,0,3,19,2011,10,5,2
3.465735903,4,0,1,3,21.32,25,83,16.9979,3,28,19,2011,10,6,2
4.234106505,4,0,1,3,21.32,25,77,16.9979,1,67,19,2011,10,7,2
5.351858133,4,0,1,3,22.14,25.76,70,32.9975,10,200,19,2011,10,8,2
5.313205979,4,0,1,3,21.32,25,88,32.9975,17,185,19,2011,10,9,2
4.820281566,4,0,1,3,21.32,25,88,32.9975,14,109,19,2011,10,10,2
5.010635294,4,0,1,3,21.32,25,94,16.9979,33,116,19,2011,10,11,2
4.875197323,4,0,1,3,21.32,25,94,22.0028,13,117,19,2011,10,12,2
4.672828834,4,0,1,2,22.14,25.76,94,19.0012,20,86,19,2011,10,13,2
4.584967479,4,0,1,3,22.14,25.76,94,11.0014,17,80,19,2011,10,14,2
4.795790546,4,0,1,3,22.14,25.76,100,8.9981,21,99,19,2011,10,15,2
5.308267697,4,0,1,3,22.96,26.515,94,11.0014,21,180,19,2011,10,16,2
5.204006687,4,0,1,3,22.96,26.515,94,11.0014,11,170,19,2011,10,17,2
4.94875989,4,0,1,3,22.96,26.515,100,11.0014,8,132,19,2011,10,18,2
5.288267031,4,0,1,2,24.6,27.275,88,8.9981,8,189,19,2011,10,19,2
4.983606622,4,0,1,3,24.6,25.76,94,6.0032,5,140,19,2011,10,20,2
4.454347296,4,0,1,2,23.78,27.275,94,8.9981,6,79,19,2011,10,21,2
4.682131227,4,0,1,2,23.78,27.275,94,23.9994,13,94,19,2011,10,22,2
4.248495242,4,0,1,2,23.78,27.275,94,23.9994,14,55,19,2011,10,23,2
3.218875825,4,0,1,2,17.22,21.21,88,16.9979,2,22,17,2011,11,0,3
1.791759469,4,0,1,2,17.22,21.21,82,11.0014,0,5,17,2011,11,1,3
1.791759469,4,0,1,2,17.22,21.21,82,15.0013,0,5,17,2011,11,2,3
1.386294361,4,0,1,2,17.22,21.21,77,22.0028,0,3,17,2011,11,3,3
1.609437912,4,0,1,2,16.4,20.455,62,27.9993,1,3,17,2011,11,4,3
3.135494216,4,0,1,3,13.94,15.15,71,22.0028,1,21,17,2011,11,5,3
4.33073334,4,0,1,3,14.76,17.425,57,15.0013,3,72,17,2011,11,6,3
5.129898715,4,0,1,3,13.94,15.91,61,19.0012,4,164,17,2011,11,7,3
5.874930731,4,0,1,3,13.94,15.15,61,19.9995,12,343,17,2011,11,8,3
5.293304825,4,0,1,2,13.94,15.15,61,22.0028,14,184,17,2011,11,9,3
4.406719247,4,0,1,2,13.94,15.15,61,22.0028,7,74,17,2011,11,10,3
4.584967479,4,0,1,3,13.12,15.15,66,22.0028,4,93,17,2011,11,11,3
4.804021045,4,0,1,2,13.94,15.15,53,19.9995,6,115,17,2011,11,12,3
4.828313737,4,0,1,2,13.94,15.15,49,30.0026,15,109,17,2011,11,13,3
4.709530201,4,0,1,2,13.94,15.15,49,26.0027,5,105,17,2011,11,14,3
4.762173935,4,0,1,2,13.94,15.15,49,30.0026,10,106,17,2011,11,15,3
5.278114659,4,0,1,1,13.12,14.395,39,27.9993,8,187,17,2011,11,16,3
5.991464547,4,0,1,1,13.12,14.395,42,26.0027,20,379,17,2011,11,17,3
5.730099783,4,0,1,1,13.12,15.91,39,12.998,9,298,17,2011,11,18,3
5.384495063,4,0,1,1,12.3,14.395,45,15.0013,7,210,17,2011,11,19,3
5.135798437,4,0,1,1,12.3,14.395,42,19.0012,7,162,17,2011,11,20,3
4.762173935,4,0,1,1,12.3,14.395,42,16.9979,3,113,17,2011,11,21,3
4.442651256,4,0,1,1,10.66,12.12,52,16.9979,1,83,17,2011,11,22,3
4.077537444,4,0,1,1,10.66,12.88,52,15.0013,0,58,17,2011,11,23,3
3.433987204,4,0,1,1,10.66,12.88,48,11.0014,2,28,18,2011,11,0,4
2.397895273,4,0,1,1,10.66,11.365,44,22.0028,0,10,18,2011,11,1,4
2.397895273,4,0,1,1,9.84,11.365,44,15.0013,2,8,18,2011,11,2,4
1.098612289,4,0,1,1,9.84,10.605,41,19.0012,0,2,18,2011,11,3,4
1.791759469,4,0,1,1,9.02,11.365,44,11.0014,0,5,18,2011,11,4,4
3.135494216,4,0,1,1,9.02,11.365,44,8.9981,0,22,18,2011,11,5,4
4.276666119,4,0,1,1,9.02,12.88,44,6.0032,1,70,18,2011,11,6,4
5.379897354,4,0,1,1,9.02,11.365,44,11.0014,5,211,18,2011,11,7,4
5.929589143,4,0,1,1,9.02,11.365,44,12.998,6,369,18,2011,11,8,4
5.365976015,4,0,1,1,10.66,12.88,41,12.998,6,207,18,2011,11,9,4
4.753590191,4,0,1,1,10.66,12.12,41,19.0012,10,105,18,2011,11,10,4
4.94875989,4,0,1,1,12.3,15.15,36,8.9981,18,122,18,2011,11,11,4
5.111987788,4,0,1,1,13.12,16.665,33,0,22,143,18,2011,11,12,4
5.18178355,4,0,1,1,13.94,15.91,31,15.0013,31,146,18,2011,11,13,4
5.043425117,4,0,1,1,13.94,16.665,31,8.9981,31,123,18,2011,11,14,4
5.187385806,4,0,1,1,13.94,16.665,29,8.9981,27,151,18,2011,11,15,4
5.347107531,4,0,1,1,13.94,16.665,29,8.9981,19,190,18,2011,11,16,4
5.937536205,4,0,1,1,13.12,16.665,31,8.9981,17,361,18,2011,11,17,4
5.796057751,4,0,1,1,12.3,15.15,36,11.0014,16,312,18,2011,11,18,4
5.252273428,4,0,1,1,11.48,13.635,41,11.0014,7,183,18,2011,11,19,4
4.927253685,4,0,1,1,11.48,13.635,48,12.998,8,129,18,2011,11,20,4
4.718498871,4,0,1,1,11.48,13.635,48,11.0014,3,108,18,2011,11,21,4
4.584967479,4,0,1,1,10.66,13.635,52,7.0015,9,88,18,2011,11,22,4
4.094344562,4,0,1,1,10.66,13.635,60,8.9981,5,54,18,2011,11,23,4
3.988984047,4,0,0,1,10.66,12.88,56,12.998,4,49,19,2011,11,0,5
3.583518938,4,0,0,1,10.66,11.365,52,19.9995,1,34,19,2011,11,1,5
3.850147602,4,0,0,1,9.84,12.12,56,11.0014,12,34,19,2011,11,2,5
2.772588722,4,0,0,1,10.66,12.12,48,16.9979,4,11,19,2011,11,3,5
2.197224577,4,0,0,1,10.66,11.365,48,22.0028,4,4,19,2011,11,4,5
1.098612289,4,0,0,1,9.84,11.365,56,16.9979,0,2,19,2011,11,5,5
2.564949357,4,0,0,1,9.84,10.605,60,22.0028,2,10,19,2011,11,6,5
3.737669618,4,0,0,1,9.84,11.365,60,16.9979,3,38,19,2011,11,7,5
4.532599493,4,0,0,1,10.66,12.12,56,16.9979,12,80,19,2011,11,8,5
4.96284463,4,0,0,1,11.48,12.88,52,19.9995,12,130,19,2011,11,9,5
5.303304908,4,0,0,1,13.12,15.15,45,16.9979,35,165,19,2011,11,10,5
5.455321115,4,0,0,1,14.76,18.94,40,0,50,183,19,2011,11,11,5
5.743003188,4,0,0,1,16.4,20.455,35,19.0012,93,218,19,2011,11,12,5
5.897153868,4,0,0,1,17.22,21.21,30,19.0012,118,245,19,2011,11,13,5
5.857933154,4,0,0,1,17.22,21.21,32,19.9995,121,228,19,2011,11,14,5
5.948034989,4,0,0,1,17.22,21.21,41,12.998,120,262,19,2011,11,15,5
5.66296048,4,0,0,1,17.22,21.21,38,19.9995,99,188,19,2011,11,16,5
5.451038454,4,0,0,1,16.4,20.455,40,12.998,61,171,19,2011,11,17,5
5.342334252,4,0,0,1,15.58,19.695,46,8.9981,36,172,19,2011,11,18,5
5.209486153,4,0,0,2,13.94,16.665,71,8.9981,33,149,19,2011,11,19,5
5.099866428,4,0,0,2,14.76,18.18,57,7.0015,48,115,19,2011,11,20,5
4.691347882,4,0,0,2,14.76,17.425,62,12.998,29,79,19,2011,11,21,5
4.672828834,4,0,0,2,15.58,19.695,62,11.0014,26,80,19,2011,11,22,5
4.543294782,4,0,0,1,15.58,19.695,62,15.0013,20,73,19,2011,11,23,5
4.143134726,4,0,0,1,12.3,14.395,49,19.0012,3,59,17,2011,12,0,5
3.784189634,4,0,0,2,12.3,14.395,52,16.9979,4,39,17,2011,12,1,5
4.077537444,4,0,0,2,11.48,13.635,56,15.0013,11,47,17,2011,12,2,5
3.295836866,4,0,0,1,10.66,12.88,60,12.998,4,22,17,2011,12,3,5
2.302585093,4,0,0,1,9.84,12.12,65,11.0014,0,9,17,2011,12,4,5
2.302585093,4,0,0,2,10.66,12.88,60,12.998,2,7,17,2011,12,5,5
2.890371758,4,0,0,2,10.66,12.12,56,19.0012,0,17,17,2011,12,6,5
3.044522438,4,0,0,2,10.66,12.88,56,15.0013,0,20,17,2011,12,7,5
4.094344562,4,0,0,2,10.66,12.88,56,15.0013,4,55,17,2011,12,8,5
4.615120517,4,0,0,2,10.66,12.12,56,16.9979,5,95,17,2011,12,9,5
5.204006687,4,0,0,2,10.66,12.12,52,19.0012,10,171,17,2011,12,10,5
5.347107531,4,0,0,2,11.48,12.88,45,22.0028,21,188,17,2011,12,11,5
5.501258211,4,0,0,2,11.48,12.88,45,19.0012,28,216,17,2011,12,12,5
5.468060141,4,0,0,2,11.48,13.635,48,16.9979,32,204,17,2011,12,13,5
5.472270674,4,0,0,1,11.48,12.88,45,23.9994,30,207,17,2011,12,14,5
5.433722004,4,0,0,1,11.48,12.88,45,19.0012,33,195,17,2011,12,15,5
5.407171771,4,0,0,1,11.48,13.635,45,15.0013,30,192,17,2011,12,16,5
5.111987788,4,0,0,1,10.66,12.88,48,15.0013,12,153,17,2011,12,17,5
5.062595033,4,0,0,1,10.66,11.365,48,26.0027,7,150,17,2011,12,18,5
4.672828834,4,0,0,3,9.84,10.605,65,22.0028,11,95,17,2011,12,19,5
4.672828834,4,0,0,1,9.02,10.605,69,16.9979,7,99,17,2011,12,20,5
4.574710979,4,0,0,1,8.2,10.605,75,11.0014,8,88,17,2011,12,21,5
4.394449155,4,0,0,1,8.2,10.605,75,11.0014,7,73,17,2011,12,22,5
4.248495242,4,0,0,1,8.2,11.365,75,0,6,63,17,2011,12,23,5
4.276666119,4,0,0,1,8.2,10.605,75,8.9981,7,64,18,2011,12,0,6
3.850147602,4,0,0,1,8.2,11.365,69,7.0015,3,43,18,2011,12,1,6
3.737669618,4,0,0,1,9.02,12.12,55,7.0015,2,39,18,2011,12,2,6
2.944438979,4,0,0,1,9.02,10.605,55,15.0013,2,16,18,2011,12,3,6
0.693147181,4,0,0,1,9.02,10.605,55,15.0013,0,1,18,2011,12,4,6
1.791759469,4,0,0,1,8.2,11.365,59,7.0015,1,4,18,2011,12,5,6
1.386294361,4,0,0,1,8.2,10.605,59,8.9981,0,3,18,2011,12,6,6
2.564949357,4,0,0,1,8.2,10.605,59,11.0014,1,11,18,2011,12,7,6
3.496507561,4,0,0,1,8.2,12.88,69,0,1,31,18,2011,12,8,6
4.406719247,4,0,0,1,9.02,11.365,64,11.0014,6,75,18,2011,12,9,6
4.86753445,4,0,0,1,9.84,11.365,60,16.9979,7,122,18,2011,12,10,6
5.241747015,4,0,0,2,9.84,11.365,60,15.0013,20,168,18,2011,12,11,6
5.433722004,4,0,0,1,10.66,12.88,60,15.0013,26,202,18,2011,12,12,6
5.433722004,4,0,0,1,12.3,13.635,49,19.9995,18,210,18,2011,12,13,6
5.393627546,4,0,0,1,12.3,14.395,49,19.0012,19,200,18,2011,12,14,6
5.33753808,4,0,0,1,13.12,15.15,45,19.0012,23,184,18,2011,12,15,6
5.459585514,4,0,0,1,11.48,13.635,48,16.9979,27,207,18,2011,12,16,6
4.919980926,4,0,0,1,11.48,13.635,46,11.0014,10,126,18,2011,12,17,6
4.934473933,4,0,0,1,11.48,13.635,45,12.998,15,123,18,2011,12,18,6
4.912654886,4,0,0,1,10.66,13.635,52,8.9981,5,130,18,2011,12,19,6
4.65396035,4,0,0,1,9.84,12.88,60,7.0015,10,94,18,2011,12,20,6
4.49980967,4,0,0,1,9.02,13.635,64,0,9,80,18,2011,12,21,6
3.912023005,4,0,0,1,9.02,11.365,75,12.998,2,47,18,2011,12,22,6
3.63758616,4,0,0,1,8.2,11.365,75,7.0015,6,31,18,2011,12,23,6
2.890371758,4,0,1,1,8.2,11.365,75,6.0032,3,14,19,2011,12,0,0
2.48490665,4,0,1,1,7.38,10.605,80,6.0032,3,8,19,2011,12,1,0
1.386294361,4,0,1,1,7.38,10.605,80,6.0032,0,3,19,2011,12,2,0
1.386294361,4,0,1,1,6.56,9.85,86,6.0032,0,3,19,2011,12,3,0
1.609437912,4,0,1,1,6.56,9.09,86,8.9981,0,4,19,2011,12,4,0
3.091042453,4,0,1,1,5.74,8.335,93,7.0015,0,21,19,2011,12,5,0
4.234106505,4,0,1,1,6.56,9.09,86,7.0015,0,68,19,2011,12,6,0
5.257495372,4,0,1,1,7.38,10.605,74,7.0015,4,187,19,2011,12,7,0
5.986452005,4,0,1,1,8.2,9.85,75,12.998,8,389,19,2011,12,8,0
5.214935758,4,0,1,1,9.02,10.605,69,15.0013,17,166,19,2011,12,9,0
4.691347882,4,0,1,1,9.84,11.365,67,12.998,12,96,19,2011,12,10,0
4.852030264,4,0,1,1,10.66,12.12,65,16.9979,22,105,19,2011,12,11,0
4.955827058,4,0,1,1,12.3,13.635,61,22.0028,13,128,19,2011,12,12,0
4.96284463,4,0,1,1,13.94,15.15,49,22.0028,15,127,19,2011,12,13,0
4.927253685,4,0,1,1,14.76,17.425,46,15.0013,30,107,19,2011,12,14,0
5.075173815,4,0,1,1,15.58,19.695,46,11.0014,24,135,19,2011,12,15,0
5.342334252,4,0,1,1,16.4,20.455,40,16.9979,19,189,19,2011,12,16,0
5.937536205,4,0,1,1,15.58,19.695,46,12.998,16,362,19,2011,12,17,0
5.872117789,4,0,1,1,14.76,17.425,50,12.998,11,343,19,2011,12,18,0
5.529429088,4,0,1,2,14.76,17.425,53,11.0014,17,234,19,2011,12,19,0
5.332718793,4,0,1,1,16.4,20.455,40,11.0014,9,197,19,2011,12,20,0
4.852030264,4,0,1,2,14.76,17.425,53,8.9981,15,112,19,2011,12,21,0
4.682131227,4,0,1,2,14.76,17.425,57,11.0014,12,95,19,2011,12,22,0
4.110873864,4,0,1,1,14.76,17.425,53,11.0014,10,50,19,2011,12,23,0
2.564949357,1,0,1,2,10.66,11.365,70,22.0028,0,12,17,2012,1,0,1
1.098612289,1,0,1,2,11.48,12.88,65,23.9994,0,2,17,2012,1,1,1
2.564949357,1,0,1,3,11.48,13.635,75,16.9979,0,12,17,2012,1,2,1
1.098612289,1,0,1,3,13.12,15.15,66,22.0028,0,2,17,2012,1,4,1
2.63905733,1,0,1,3,13.12,15.15,66,22.0028,0,13,17,2012,1,5,1
4.060443011,1,0,1,3,12.3,14.395,75,16.9979,0,57,17,2012,1,6,1
4.844187086,1,0,1,3,12.3,14.395,81,15.0013,5,121,17,2012,1,7,1
4.543294782,1,0,1,3,12.3,14.395,81,19.0012,3,90,17,2012,1,8,1
4.234106505,1,0,1,3,13.12,15.15,81,16.9979,7,61,17,2012,1,9,1
4.143134726,1,0,1,3,12.3,14.395,87,16.9979,1,61,17,2012,1,10,1
4.33073334,1,0,1,2,13.94,17.425,87,7.0015,2,73,17,2012,1,11,1
4.465908119,1,0,1,2,13.12,15.15,87,19.0012,3,83,17,2012,1,12,1
4.644390899,1,0,1,2,15.58,19.695,76,22.0028,8,95,17,2012,1,13,1
4.890349128,1,0,1,1,18.04,21.97,62,32.9975,12,120,17,2012,1,14,1
4.86753445,1,0,1,1,18.04,21.97,62,32.9975,6,123,17,2012,1,15,1
5.393627546,1,0,1,1,18.86,22.725,63,36.9974,14,205,17,2012,1,16,1
6.137727054,1,0,1,1,18.86,22.725,63,30.0026,20,442,17,2012,1,17,1
6.139884552,1,0,1,1,18.86,22.725,63,30.0026,12,451,17,2012,1,18,1
5.733341277,1,0,1,1,18.86,22.725,63,27.9993,11,297,17,2012,1,19,1
5.198497031,1,0,1,1,18.86,22.725,63,23.9994,11,169,17,2012,1,20,1
5.198497031,1,0,1,1,18.86,22.725,67,31.0009,6,174,17,2012,1,21,1
4.510859507,1,0,1,1,18.86,22.725,72,26.0027,5,85,17,2012,1,22,1
4.127134385,1,0,1,1,18.86,22.725,72,26.0027,1,60,17,2012,1,23,1
2.890371758,1,0,1,2,18.86,22.725,77,22.0028,3,14,18,2012,1,0,2
2.397895273,1,0,1,2,18.86,22.725,77,22.0028,0,10,18,2012,1,1,2
1.098612289,1,0,1,2,18.04,21.97,51,32.9975,1,1,18,2012,1,2,2
1.609437912,1,0,1,2,18.04,21.97,51,32.9975,1,3,18,2012,1,3,2
0.693147181,1,0,1,1,13.94,14.395,46,35.0008,0,1,18,2012,1,4,2
3.401197382,1,0,1,1,13.94,14.395,46,35.0008,0,29,18,2012,1,5,2
4.48863637,1,0,1,1,13.94,14.395,36,35.0008,0,88,18,2012,1,6,2
5.575949103,1,0,1,1,13.12,14.395,42,23.9994,1,262,18,2012,1,7,2
6.194405391,1,0,1,1,12.3,13.635,52,27.9993,15,474,18,2012,1,8,2
5.313205979,1,0,1,1,11.48,12.88,52,22.0028,6,196,18,2012,1,9,2
4.543294782,1,0,1,1,12.3,13.635,42,31.0009,5,88,18,2012,1,10,2
4.744932128,1,0,1,1,12.3,13.635,42,26.0027,4,110,18,2012,1,11,2
5.087596335,1,0,1,1,12.3,12.88,39,32.9975,6,155,18,2012,1,12,2
4.875197323,1,0,1,1,12.3,13.635,42,31.0009,6,124,18,2012,1,13,2
4.663439094,1,0,1,1,12.3,13.635,33,26.0027,7,98,18,2012,1,14,2
4.875197323,1,0,1,1,12.3,12.88,33,35.0008,8,122,18,2012,1,15,2
5.176149733,1,0,1,1,11.48,11.365,30,35.0008,13,163,18,2012,1,16,2
5.84932478,1,0,1,1,10.66,10.605,33,30.0026,8,338,18,2012,1,17,2
5.874930731,1,0,1,1,9.84,10.605,32,23.9994,8,347,18,2012,1,18,2
5.549076085,1,0,1,1,9.02,9.85,37,26.0027,5,251,18,2012,1,19,2
5.111987788,1,0,1,1,9.02,10.605,37,16.9979,1,164,18,2012,1,20,2
4.828313737,1,0,1,1,8.2,8.335,40,27.9993,5,119,18,2012,1,21,2
4.369447852,1,0,1,1,7.38,8.335,47,16.9979,4,74,18,2012,1,22,2
3.663561646,1,0,1,1,6.56,6.82,47,19.9995,2,36,18,2012,1,23,2
2.833213344,1,0,1,1,5.74,6.82,50,12.998,0,16,19,2012,1,0,3
1.791759469,1,0,1,1,5.74,7.575,50,11.0014,0,5,19,2012,1,1,3
1.386294361,1,0,1,1,5.74,7.575,50,8.9981,0,3,19,2012,1,2,3
1.609437912,1,0,1,1,4.92,7.575,54,7.0015,0,4,19,2012,1,3,3
0.693147181,1,0,1,1,4.92,7.575,54,7.0015,0,1,19,2012,1,4,3
2.995732274,1,0,1,1,4.92,6.06,55,16.9979,0,19,19,2012,1,5,3
4.465908119,1,0,1,1,4.92,6.82,54,11.0014,0,86,19,2012,1,6,3
5.332718793,1,0,1,1,4.92,8.335,54,6.0032,2,204,19,2012,1,7,3
6.049733455,1,0,1,1,4.92,7.575,54,7.0015,9,414,19,2012,1,8,3
5.351858133,1,0,1,1,4.92,9.85,54,0,6,204,19,2012,1,9,3
4.691347882,1,0,1,1,5.74,10.605,59,0,10,98,19,2012,1,10,3
4.605170186,1,0,1,1,6.56,8.335,55,11.0014,6,93,19,2012,1,11,3
4.718498871,1,0,1,1,8.2,9.85,51,12.998,5,106,19,2012,1,12,3
4.828313737,1,0,1,1,9.02,10.605,47,19.0012,6,118,19,2012,1,13,3
4.787491743,1,0,1,1,9.84,11.365,44,12.998,15,104,19,2012,1,14,3
4.852030264,1,0,1,1,10.66,11.365,44,19.9995,9,118,19,2012,1,15,3
5.267858159,1,0,1,1,10.66,11.365,41,22.0028,8,185,19,2012,1,16,3
5.955837369,1,0,1,2,10.66,11.365,44,22.0028,21,364,19,2012,1,17,3
5.891644212,1,0,1,2,10.66,11.365,44,22.0028,16,345,19,2012,1,18,3
5.459585514,1,0,1,2,10.66,11.365,48,19.9995,5,229,19,2012,1,19,3
5.257495372,1,0,1,1,10.66,10.605,52,30.0026,7,184,19,2012,1,20,3
4.804021045,1,0,1,1,10.66,11.365,44,23.9994,4,117,19,2012,1,21,3
4.510859507,1,0,1,2,10.66,11.365,44,27.9993,0,90,19,2012,1,22,3
4.043051268,1,0,1,1,10.66,11.365,48,22.0028,1,55,19,2012,1,23,3
3.555348061,1,0,1,2,12.3,16.665,87,0,2,32,17,2012,2,0,4
2.944438979,1,0,1,2,12.3,16.665,93,0,2,16,17,2012,2,1,4
2.564949357,1,0,1,2,12.3,15.91,93,7.0015,1,11,17,2012,2,2,4
0.693147181,1,0,1,2,11.48,14.395,93,7.0015,0,1,17,2012,2,3,4
0.693147181,1,0,1,2,11.48,13.635,93,12.998,0,1,17,2012,2,4,4
2.833213344,1,0,1,2,11.48,13.635,93,11.0014,0,16,17,2012,2,5,4
4.276666119,1,0,1,2,11.48,14.395,96,8.9981,1,70,17,2012,2,6,4
5.424950017,1,0,1,2,11.48,14.395,93,7.0015,4,222,17,2012,2,7,4
6.255750042,1,0,1,2,10.66,15.15,100,0,4,516,17,2012,2,8,4
5.648974238,1,0,1,2,10.66,15.15,100,0,8,275,17,2012,2,9,4
4.762173935,1,0,1,1,13.94,15.91,71,19.0012,13,103,17,2012,2,10,4
4.96284463,1,0,1,1,14.76,16.665,62,27.9993,9,133,17,2012,2,11,4
5.293304825,1,0,1,1,15.58,19.695,46,26.0027,21,177,17,2012,2,12,4
5.327876169,1,0,1,1,16.4,20.455,43,23.9994,34,171,17,2012,2,13,4
5.141663557,1,0,1,1,16.4,20.455,37,23.9994,33,137,17,2012,2,14,4
5.402677382,1,0,1,1,17.22,21.21,35,27.9993,41,180,17,2012,2,15,4
5.730099783,1,0,1,1,17.22,21.21,32,19.9995,56,251,17,2012,2,16,4
6.144185634,1,0,1,1,17.22,21.21,32,22.0028,36,429,17,2012,2,17,4
5.934894196,1,0,1,1,16.4,20.455,35,16.9979,15,362,17,2012,2,18,4
5.645446898,1,0,1,1,15.58,19.695,37,15.0013,16,266,17,2012,2,19,4
5.147494477,1,0,1,1,16.4,20.455,35,12.998,13,158,17,2012,2,20,4
4.86753445,1,0,1,1,15.58,19.695,37,12.998,15,114,17,2012,2,21,4
4.682131227,1,0,1,1,14.76,17.425,40,15.0013,15,92,17,2012,2,22,4
4.418840608,1,0,1,1,14.76,17.425,40,12.998,10,72,17,2012,2,23,4
4.465908119,1,0,0,1,13.94,16.665,42,11.0014,5,81,18,2012,2,0,5
3.828641396,1,0,0,1,13.12,15.91,49,11.0014,7,38,18,2012,2,1,5
3.828641396,1,0,0,1,12.3,14.395,61,16.9979,6,39,18,2012,2,2,5
2.944438979,1,0,0,1,11.48,14.395,65,7.0015,3,15,18,2012,2,3,5
2.079441542,1,0,0,1,10.66,15.15,70,0,3,4,18,2012,2,4,5
0.693147181,1,0,0,1,9.84,12.88,70,6.0032,0,1,18,2012,2,5,5
2.302585093,1,0,0,1,9.84,14.395,70,0,1,8,18,2012,2,6,5
3.737669618,1,0,0,1,9.84,14.395,70,0,8,33,18,2012,2,7,5
4.634728988,1,0,0,1,9.02,13.635,87,0,10,92,18,2012,2,8,5
4.934473933,1,0,0,1,9.02,12.12,80,7.0015,22,116,18,2012,2,9,5
5.327876169,1,0,0,1,10.66,13.635,81,7.0015,48,157,18,2012,2,10,5
5.659482216,1,0,0,1,13.12,16.665,57,8.9981,102,184,18,2012,2,11,5
5.913503006,1,0,0,1,14.76,17.425,43,12.998,128,241,18,2012,2,12,5
5.953243334,1,0,0,1,16.4,20.455,43,19.0012,165,219,18,2012,2,13,5
