season,holiday,workingday,weather,temp,atemp,humidity,windspeed,casual,registered,day,year,month,hour,weekday,log-casual,log-registered,log-count
4,0,1,1,20.5,24.24,63,19.9995,1,28,17,2011,10,5,0,0.693147181,3.36729583,3.401197382
4,0,1,1,20.5,24.24,55,16.9979,7,107,17,2011,10,6,0,2.079441542,4.682131227,4.744932128
4,0,1,2,20.5,24.24,55,11.0014,10,299,17,2011,10,7,0,2.397895273,5.703782475,5.736572297
4,0,1,2,20.5,24.24,51,16.9979,33,381,17,2011,10,8,0,3.526360525,5.945420609,6.02827852
4,0,1,2,20.5,24.24,45,19.0012,26,180,17,2011,10,9,0,3.295836866,5.198497031,5.332718793
4,0,1,1,21.32,25,45,11.0014,43,92,17,2011,10,10,0,3.784189634,4.532599493,4.912654886
4,0,1,1,22.96,26.515,43,0,35,131,17,2011,10,11,0,3.583518938,4.882801923,5.117993812
4,0,1,1,22.96,26.515,40,6.0032,39,166,17,2011,10,12,0,3.688879454,5.117993812,5.327876169
4,0,1,1,22.96,26.515,46,6.0032,49,156,17,2011,10,13,0,3.912023005,5.056245805,5.327876169
4,0,1,1,23.78,27.275,49,12.998,44,122,17,2011,10,14,0,3.80666249,4.812184355,5.117993812
4,0,1,1,22.96,26.515,60,16.9979,66,142,17,2011,10,15,0,4.204692619,4.96284463,5.342334252
4,0,1,1,23.78,27.275,56,16.9979,64,238,17,2011,10,16,0,4.17438727,5.476463552,5.713732806
4,0,1,1,22.96,26.515,64,8.9981,80,540,17,2011,10,17,0,4.394449155,6.293419279,6.431331082
4,0,1,1,22.96,26.515,60,0,49,469,17,2011,10,18,0,3.912023005,6.152732695,6.251903883
4,0,1,1,22.14,25.76,68,7.0015,45,288,17,2011,10,19,0,3.828641396,5.666426688,5.811140993
4,0,1,1,21.32,25,77,7.0015,40,189,17,2011,10,20,0,3.713572067,5.247024072,5.438079309
4,0,1,1,20.5,24.24,77,7.0015,36,141,17,2011,10,21,0,3.610917913,4.955827058,5.18178355
4,0,1,1,20.5,24.24,77,0,16,88,17,2011,10,22,0,2.833213344,4.48863637,4.65396035
4,0,1,2,19.68,23.485,88,0,10,52,17,2011,10,23,0,2.397895273,3.970291914,4.143134726
4,0,1,1,19.68,23.485,82,0,8,23,18,2011,10,0,1,2.197224577,3.17805383,3.465735903
4,0,1,2,18.86,22.725,88,0,4,7,18,2011,10,1,1,1.609437912,2.079441542,2.48490665
4,0,1,1,18.04,21.97,94,6.0032,1,4,18,2011,10,2,1,0.693147181,1.609437912,1.791759469
4,0,1,1,18.04,21.97,94,6.0032,0,1,18,2011,10,3,1,0,0.693147181,0.693147181
4,0,1,2,18.04,21.97,94,7.0015,0,4,18,2011,10,4,1,0,1.609437912,1.609437912
4,0,1,2,18.86,22.725,88,0,2,19,18,2011,10,5,1,1.098612289,2.995732274,3.091042453
4,0,1,1,18.86,22.725,82,6.0032,4,105,18,2011,10,6,1,1.609437912,4.663439094,4.700480366
4,0,1,1,18.86,22.725,88,6.0032,15,326,18,2011,10,7,1,2.772588722,5.789960171,5.834810737
4,0,1,1,20.5,24.24,77,6.0032,25,474,18,2011,10,8,1,3.258096538,6.163314804,6.214608098
4,0,1,2,21.32,25,77,6.0032,29,198,18,2011,10,9,1,3.401197382,5.293304825,5.429345629
4,0,1,2,22.96,26.515,68,0,27,75,18,2011,10,10,1,3.33220451,4.33073334,4.634728988
4,0,1,2,24.6,31.06,49,7.0015,35,112,18,2011,10,11,1,3.583518938,4.727387819,4.997212274
4,0,1,2,25.42,31.06,43,6.0032,42,159,18,2011,10,12,1,3.761200116,5.075173815,5.308267697
4,0,1,2,26.24,31.06,38,12.998,48,171,18,2011,10,13,1,3.891820298,5.147494477,5.393627546
4,0,1,2,25.42,31.06,41,11.0014,32,137,18,2011,10,14,1,3.496507561,4.927253685,5.135798437
4,0,1,1,25.42,31.06,50,12.998,66,139,18,2011,10,15,1,4.204692619,4.941642423,5.327876169
4,0,1,1,25.42,31.06,57,16.9979,58,246,18,2011,10,16,1,4.077537444,5.509388337,5.720311777
4,0,1,1,24.6,30.305,60,8.9981,72,553,18,2011,10,17,1,4.290459441,6.317164687,6.439350371
4,0,1,1,22.96,26.515,68,7.0015,58,512,18,2011,10,18,1,4.077537444,6.240275845,6.34738921
4,0,1,1,22.96,26.515,60,7.0015,31,286,18,2011,10,19,1,3.465735903,5.659482216,5.762051383
4,0,1,1,22.14,25.76,64,11.0014,23,204,18,2011,10,20,1,3.17805383,5.323009979,5.429345629
4,0,1,2,22.14,25.76,68,8.9981,28,178,18,2011,10,21,1,3.36729583,5.187385806,5.332718793
4,0,1,2,21.32,25,77,11.0014,22,115,18,2011,10,22,1,3.135494216,4.753590191,4.927253685
4,0,1,2,21.32,25,77,12.998,7,63,18,2011,10,23,1,2.079441542,4.158883083,4.262679877
4,0,1,2,21.32,25,77,12.998,11,23,19,2011,10,0,2,2.48490665,3.17805383,3.555348061
4,0,1,2,21.32,25,77,12.998,7,9,19,2011,10,1,2,2.079441542,2.302585093,2.833213344
4,0,1,2,21.32,25,77,12.998,1,6,19,2011,10,2,2,0.693147181,1.945910149,2.079441542
4,0,1,3,20.5,24.24,94,12.998,0,3,19,2011,10,4,2,0,1.386294361,1.386294361
4,0,1,3,20.5,24.24,100,7.0015,0,3,19,2011,10,5,2,0,1.386294361,1.386294361
4,0,1,3,21.32,25,83,16.9979,3,28,19,2011,10,6,2,1.386294361,3.36729583,3.465735903
4,0,1,3,21.32,25,77,16.9979,1,67,19,2011,10,7,2,0.693147181,4.219507705,4.234106505
4,0,1,3,22.14,25.76,70,32.9975,10,200,19,2011,10,8,2,2.397895273,5.303304908,5.351858133
4,0,1,3,21.32,25,88,32.9975,17,185,19,2011,10,9,2,2.890371758,5.225746674,5.313205979
4,0,1,3,21.32,25,88,32.9975,14,109,19,2011,10,10,2,2.708050201,4.700480366,4.820281566
4,0,1,3,21.32,25,94,16.9979,33,116,19,2011,10,11,2,3.526360525,4.762173935,5.010635294
4,0,1,3,21.32,25,94,22.0028,13,117,19,2011,10,12,2,2.63905733,4.770684624,4.875197323
4,0,1,2,22.14,25.76,94,19.0012,20,86,19,2011,10,13,2,3.044522438,4.465908119,4.672828834
4,0,1,3,22.14,25.76,94,11.0014,17,80,19,2011,10,14,2,2.890371758,4.394449155,4.584967479
4,0,1,3,22.14,25.76,100,8.9981,21,99,19,2011,10,15,2,3.091042453,4.605170186,4.795790546
4,0,1,3,22.96,26.515,94,11.0014,21,180,19,2011,10,16,2,3.091042453,5.198497031,5.308267697
4,0,1,3,22.96,26.515,94,11.0014,11,170,19,2011,10,17,2,2.48490665,5.141663557,5.204006687
4,0,1,3,22.96,26.515,100,11.0014,8,132,19,2011,10,18,2,2.197224577,4.890349128,4.94875989
4,0,1,2,24.6,27.275,88,8.9981,8,189,19,2011,10,19,2,2.197224577,5.247024072,5.288267031
4,0,1,3,24.6,25.76,94,6.0032,5,140,19,2011,10,20,2,1.791759469,4.94875989,4.983606622
4,0,1,2,23.78,27.275,94,8.9981,6,79,19,2011,10,21,2,1.945910149,4.382026635,4.454347296
4,0,1,2,23.78,27.275,94,23.9994,13,94,19,2011,10,22,2,2.63905733,4.553876892,4.682131227
4,0,1,2,23.78,27.275,94,23.9994,14,55,19,2011,10,23,2,2.708050201,4.025351691,4.248495242
4,0,1,2,14.76,17.425,87,11.0014,3,18,1,2011,11,0,1,1.386294361,2.944438979,3.091042453
4,0,1,1,14.76,17.425,81,8.9981,3,8,1,2011,11,1,1,1.386294361,2.197224577,2.48490665
4,0,1,2,14.76,17.425,81,11.0014,1,3,1,2011,11,2,1,0.693147181,1.386294361,1.609437912
4,0,1,2,14.76,17.425,81,8.9981,1,5,1,2011,11,3,1,0.693147181,1.791759469,1.945910149
4,0,1,1,13.94,15.91,81,15.0013,1,7,1,2011,11,4,1,0.693147181,2.079441542,2.197224577
4,0,1,1,13.12,15.91,81,12.998,0,18,1,2011,11,5,1,0,2.944438979,2.944438979
4,0,1,1,13.12,15.91,81,12.998,3,90,1,2011,11,6,1,1.386294361,4.510859507,4.543294782
4,0,1,1,13.94,16.665,76,12.998,8,246,1,2011,11,7,1,2.197224577,5.509388337,5.541263545
4,0,1,1,14.76,16.665,71,16.9979,17,402,1,2011,11,8,1,2.890371758,5.998936562,6.040254711
4,0,1,1,16.4,20.455,66,11.0014,16,206,1,2011,11,9,1,2.833213344,5.332718793,5.407171771
4,0,1,1,18.04,21.97,62,8.9981,21,114,1,2011,11,10,1,3.091042453,4.744932128,4.912654886
4,0,1,1,18.86,22.725,63,7.0015,16,101,1,2011,11,11,1,2.833213344,4.624972813,4.770684624
4,0,1,1,20.5,24.24,48,6.0032,23,153,1,2011,11,12,1,3.17805383,5.036952602,5.176149733
4,0,1,1,19.68,23.485,55,12.998,20,147,1,2011,11,13,1,3.044522438,4.997212274,5.123963979
4,0,1,1,20.5,24.24,48,16.9979,32,118,1,2011,11,14,1,3.496507561,4.779123493,5.017279837
4,0,1,1,20.5,24.24,45,8.9981,38,148,1,2011,11,15,1,3.663561646,5.003946306,5.231108617
4,0,1,1,19.68,23.485,44,11.0014,46,252,1,2011,11,16,1,3.850147602,5.533389489,5.700443573
4,0,1,1,18.04,21.97,54,11.0014,36,470,1,2011,11,17,1,3.610917913,6.154858094,6.228511004
4,0,1,1,17.22,21.21,58,7.0015,39,421,1,2011,11,18,1,3.688879454,6.045005314,6.133398043
4,0,1,1,17.22,21.21,58,6.0032,39,274,1,2011,11,19,1,3.688879454,5.616771098,5.749392986
4,0,1,1,16.4,20.455,71,0,18,191,1,2011,11,20,1,2.944438979,5.257495372,5.347107531
4,0,1,1,14.76,18.94,81,0,13,114,1,2011,11,21,1,2.63905733,4.744932128,4.852030264
4,0,1,1,14.76,18.94,81,0,5,91,1,2011,11,22,1,1.791759469,4.521788577,4.574710979
4,0,1,1,13.94,18.18,87,0,11,61,1,2011,11,23,1,2.48490665,4.127134385,4.290459441
4,0,1,1,13.12,17.425,87,0,0,19,2,2011,11,0,2,0,2.995732274,2.995732274
4,0,1,1,12.3,16.665,87,0,2,8,2,2011,11,1,2,1.098612289,2.197224577,2.397895273
4,0,1,1,12.3,16.665,87,0,0,2,2,2011,11,2,2,0,1.098612289,1.098612289
4,0,1,1,12.3,16.665,75,0,0,2,2,2011,11,3,2,0,1.098612289,1.098612289
4,0,1,1,12.3,16.665,87,0,0,4,2,2011,11,4,2,0,1.609437912,1.609437912
4,0,1,1,12.3,16.665,81,0,0,27,2,2011,11,5,2,0,3.33220451,3.33220451
4,0,1,1,12.3,16.665,81,0,1,91,2,2011,11,6,2,0.693147181,4.521788577,4.532599493
4,0,1,1,12.3,16.665,81,0,11,240,2,2011,11,7,2,2.48490665,5.484796933,5.529429088
4,0,1,1,13.12,17.425,87,0,20,452,2,2011,11,8,2,3.044522438,6.115892125,6.159095388
4,0,1,1,13.94,18.18,87,0,15,213,2,2011,11,9,2,2.772588722,5.365976015,5.433722004
4,0,1,1,16.4,20.455,71,6.0032,25,108,2,2011,11,10,2,3.258096538,4.691347882,4.8978398
4,0,1,1,17.22,21.21,71,8.9981,27,117,2,2011,11,11,2,3.33220451,4.770684624,4.976733742
4,0,1,1,18.86,22.725,55,11.0014,32,157,2,2011,11,12,2,3.496507561,5.062595033,5.247024072
4,0,1,1,19.68,23.485,48,11.0014,22,139,2,2011,11,13,2,3.135494216,4.941642423,5.087596335
4,0,1,1,20.5,24.24,45,11.0014,40,132,2,2011,11,14,2,3.713572067,4.890349128,5.153291594
4,0,1,1,19.68,23.485,51,11.0014,26,161,2,2011,11,15,2,3.295836866,5.087596335,5.236441963
4,0,1,1,19.68,23.485,51,7.0015,35,231,2,2011,11,16,2,3.583518938,5.446737372,5.587248658
4,0,1,1,18.04,21.97,62,12.998,30,523,2,2011,11,17,2,3.433987204,6.261491684,6.317164687
4,0,1,1,17.22,21.21,71,11.0014,31,448,2,2011,11,18,2,3.465735903,6.107022888,6.173786104
4,0,1,1,16.4,20.455,76,8.9981,25,257,2,2011,11,19,2,3.258096538,5.552959585,5.645446898
4,0,1,1,16.4,20.455,66,8.9981,5,177,2,2011,11,20,2,1.791759469,5.18178355,5.209486153
4,0,1,1,15.58,19.695,71,8.9981,13,155,2,2011,11,21,2,2.63905733,5.049856007,5.129898715
4,0,1,1,14.76,17.425,71,8.9981,7,99,2,2011,11,22,2,2.079441542,4.605170186,4.672828834
4,0,1,1,14.76,18.18,76,6.0032,3,54,2,2011,11,23,2,1.386294361,4.007333185,4.060443011
4,0,1,1,14.76,18.18,76,6.0032,3,28,3,2011,11,0,3,1.386294361,3.36729583,3.465735903
4,0,1,1,13.94,16.665,81,8.9981,3,12,3,2011,11,1,3,1.386294361,2.564949357,2.772588722
4,0,1,1,13.94,16.665,76,8.9981,2,5,3,2011,11,2,3,1.098612289,1.791759469,2.079441542
4,0,1,1,13.94,16.665,81,8.9981,1,4,3,2011,11,3,3,0.693147181,1.609437912,1.791759469
4,0,1,1,13.12,16.665,81,6.0032,1,3,3,2011,11,4,3,0.693147181,1.386294361,1.609437912
4,0,1,1,13.12,16.665,81,8.9981,1,27,3,2011,11,5,3,0.693147181,3.33220451,3.36729583
4,0,1,1,13.94,16.665,76,12.998,3,96,3,2011,11,6,3,1.386294361,4.574710979,4.605170186
4,0,1,2,13.12,16.665,81,6.0032,12,280,3,2011,11,7,3,2.564949357,5.638354669,5.680172609
4,0,1,2,13.94,17.425,81,6.0032,8,394,3,2011,11,8,3,2.197224577,5.978885765,5.998936562
4,0,1,2,14.76,17.425,81,12.998,9,155,3,2011,11,9,3,2.302585093,5.049856007,5.105945474
4,0,1,2,16.4,20.455,76,12.998,12,98,3,2011,11,10,3,2.564949357,4.59511985,4.709530201
4,0,1,1,18.04,21.97,67,12.998,12,108,3,2011,11,11,3,2.564949357,4.691347882,4.795790546
4,0,1,1,20.5,24.24,51,12.998,17,162,3,2011,11,12,3,2.890371758,5.093750201,5.192956851
4,0,1,2,21.32,25,48,16.9979,19,150,3,2011,11,13,3,2.995732274,5.017279837,5.135798437
4,0,1,1,21.32,25,52,11.0014,32,120,3,2011,11,14,3,3.496507561,4.795790546,5.030437921
4,0,1,1,21.32,25,52,11.0014,24,138,3,2011,11,15,3,3.218875825,4.934473933,5.093750201
4,0,1,1,21.32,25,48,12.998,33,234,3,2011,11,16,3,3.526360525,5.459585514,5.590986981
4,0,1,1,19.68,23.485,55,6.0032,33,465,3,2011,11,17,3,3.526360525,6.144185634,6.212606096
4,0,1,1,18.86,22.725,63,8.9981,24,409,3,2011,11,18,3,3.218875825,6.01615716,6.073044534
4,0,1,1,18.04,21.97,67,6.0032,18,234,3,2011,11,19,3,2.944438979,5.459585514,5.533389489
4,0,1,1,17.22,21.21,71,7.0015,11,198,3,2011,11,20,3,2.48490665,5.293304825,5.347107531
4,0,1,1,16.4,20.455,76,8.9981,4,140,3,2011,11,21,3,1.609437912,4.94875989,4.976733742
4,0,1,1,16.4,20.455,82,0,21,116,3,2011,11,22,3,3.091042453,4.762173935,4.927253685
4,0,1,1,16.4,20.455,82,6.0032,15,80,3,2011,11,23,3,2.772588722,4.394449155,4.564348191
4,0,1,2,16.4,20.455,82,0,11,32,4,2011,11,0,4,2.48490665,3.496507561,3.784189634
4,0,1,2,16.4,20.455,82,0,1,16,4,2011,11,1,4,0.693147181,2.833213344,2.890371758
4,0,1,2,16.4,20.455,76,0,2,8,4,2011,11,2,4,1.098612289,2.197224577,2.397895273
4,0,1,2,15.58,19.695,87,11.0014,1,7,4,2011,11,3,4,0.693147181,2.079441542,2.197224577
4,0,1,2,15.58,19.695,87,6.0032,1,6,4,2011,11,4,4,0.693147181,1.945910149,2.079441542
4,0,1,2,15.58,19.695,87,0,0,23,4,2011,11,5,4,0,3.17805383,3.17805383
4,0,1,2,15.58,19.695,87,6.0032,2,64,4,2011,11,6,4,1.098612289,4.17438727,4.204692619
4,0,1,2,16.4,20.455,86,15.0013,10,235,4,2011,11,7,4,2.397895273,5.463831805,5.505331536
4,0,1,2,16.4,20.455,87,23.9994,8,387,4,2011,11,8,4,2.197224577,5.96100534,5.981414211
4,0,1,2,17.22,21.21,71,31.0009,15,239,4,2011,11,9,4,2.772588722,5.480638923,5.541263545
4,0,1,2,17.22,21.21,71,22.0028,19,115,4,2011,11,10,4,2.995732274,4.753590191,4.905274778
4,0,1,2,18.04,21.97,67,30.0026,34,128,4,2011,11,11,4,3.555348061,4.859812404,5.093750201
4,0,1,2,19.68,23.485,55,32.9975,44,153,4,2011,11,12,4,3.80666249,5.036952602,5.288267031
4,0,1,1,18.04,21.97,51,27.9993,33,161,4,2011,11,13,4,3.526360525,5.087596335,5.272999559
4,0,1,1,18.04,21.97,47,19.9995,54,147,4,2011,11,14,4,4.007333185,4.997212274,5.308267697
4,0,1,1,18.86,22.725,44,26.0027,45,192,4,2011,11,15,4,3.828641396,5.262690189,5.472270674
4,0,1,1,18.86,22.725,36,26.0027,53,237,4,2011,11,16,4,3.988984047,5.472270674,5.673323267
4,0,1,1,17.22,21.21,38,23.9994,42,438,4,2011,11,17,4,3.761200116,6.084499413,6.17586727
4,0,1,1,17.22,21.21,32,31.0009,35,339,4,2011,11,18,4,3.583518938,5.828945618,5.926926026
4,0,1,1,16.4,20.455,37,23.9994,14,182,4,2011,11,19,4,2.708050201,5.209486153,5.283203729
4,0,1,1,14.76,16.665,43,19.0012,15,171,4,2011,11,20,4,2.772588722,5.147494477,5.231108617
4,0,1,1,13.94,15.91,46,16.9979,8,115,4,2011,11,21,4,2.197224577,4.753590191,4.820281566
4,0,1,1,13.94,15.15,46,22.0028,6,109,4,2011,11,22,4,1.945910149,4.700480366,4.753590191
4,0,1,1,13.12,15.15,49,22.0028,17,72,4,2011,11,23,4,2.890371758,4.290459441,4.49980967
4,0,0,1,13.12,14.395,45,23.9994,4,48,5,2011,11,0,5,1.609437912,3.891820298,3.970291914
4,0,0,1,13.12,15.15,45,19.9995,5,57,5,2011,11,1,5,1.791759469,4.060443011,4.143134726
4,0,0,1,12.3,13.635,52,22.0028,7,24,5,2011,11,2,5,2.079441542,3.218875825,3.465735903
4,0,0,1,12.3,13.635,52,19.9995,0,8,5,2011,11,3,5,0,2.197224577,2.197224577
4,0,0,1,11.48,12.88,56,22.0028,3,5,5,2011,11,4,5,1.386294361,1.791759469,2.197224577
4,0,0,1,10.66,11.365,60,22.0028,0,2,5,2011,11,5,5,0,1.098612289,1.098612289
4,0,0,1,10.66,12.12,60,16.9979,3,20,5,2011,11,6,5,1.386294361,3.044522438,3.17805383
4,0,0,1,10.66,12.12,60,19.0012,3,31,5,2011,11,7,5,1.386294361,3.465735903,3.555348061
4,0,0,1,11.48,12.88,56,22.0028,4,80,5,2011,11,8,5,1.609437912,4.394449155,4.442651256
4,0,0,1,12.3,13.635,56,19.9995,30,111,5,2011,11,9,5,3.433987204,4.718498871,4.955827058
4,0,0,1,13.12,15.15,53,16.9979,56,171,5,2011,11,10,5,4.043051268,5.147494477,5.429345629
4,0,0,1,14.76,18.18,46,7.0015,69,169,5,2011,11,11,5,4.248495242,5.135798437,5.476463552
4,0,0,1,14.76,17.425,46,11.0014,137,235,5,2011,11,12,5,4.927253685,5.463831805,5.92157842
4,0,0,1,16.4,20.455,37,7.0015,148,207,5,2011,11,13,5,5.003946306,5.33753808,5.874930731
4,0,0,1,17.22,21.21,35,8.9981,159,227,5,2011,11,14,5,5.075173815,5.429345629,5.958424693
4,0,0,1,16.4,20.455,37,12.998,141,202,5,2011,11,15,5,4.955827058,5.313205979,5.840641657
4,0,0,1,16.4,20.455,40,15.0013,128,207,5,2011,11,16,5,4.859812404,5.33753808,5.81711116
4,0,0,1,15.58,19.695,40,11.0014,100,234,5,2011,11,17,5,4.615120517,5.459585514,5.814130532
4,0,0,1,14.76,18.18,50,6.0032,52,185,5,2011,11,18,5,3.970291914,5.225746674,5.472270674
4,0,0,1,13.94,18.18,53,0,45,159,5,2011,11,19,5,3.828641396,5.075173815,5.323009979
4,0,0,1,13.12,17.425,66,0,29,136,5,2011,11,20,5,3.401197382,4.919980926,5.111987788
4,0,0,1,13.12,17.425,66,0,19,99,5,2011,11,21,5,2.995732274,4.605170186,4.779123493
4,0,0,1,12.3,16.665,65,0,10,72,5,2011,11,22,5,2.397895273,4.290459441,4.418840608
4,0,0,1,11.48,15.91,70,0,4,81,5,2011,11,23,5,1.609437912,4.406719247,4.454347296
4,0,0,1,11.48,15.91,75,0,10,65,6,2011,11,0,6,2.397895273,4.189654742,4.33073334
4,0,0,1,10.66,15.15,81,0,11,104,6,2011,11,1,6,2.48490665,4.65396035,4.753590191
4,0,0,1,10.66,15.15,81,0,6,23,6,2011,11,2,6,1.945910149,3.17805383,3.401197382
4,0,0,1,9.84,14.395,87,0,5,4,6,2011,11,3,6,1.791759469,1.609437912,2.302585093
4,0,0,1,9.84,14.395,87,0,0,6,6,2011,11,4,6,0,1.945910149,1.945910149
4,0,0,1,9.84,12.12,87,8.9981,0,5,6,2011,11,5,6,0,1.791759469,1.791759469
4,0,0,1,10.66,14.395,81,6.0032,5,11,6,2011,11,6,6,1.791759469,2.48490665,2.833213344
4,0,0,1,10.66,13.635,87,7.0015,4,24,6,2011,11,7,6,1.609437912,3.218875825,3.36729583
4,0,0,2,11.48,15.15,87,6.0032,19,71,6,2011,11,8,6,2.995732274,4.276666119,4.510859507
4,0,0,2,12.3,15.91,75,6.0032,36,134,6,2011,11,9,6,3.610917913,4.905274778,5.141663557
4,0,0,1,14.76,18.18,66,6.0032,76,186,6,2011,11,10,6,4.343805422,5.231108617,5.572154032
4,0,0,1,17.22,21.21,58,6.0032,104,216,6,2011,11,11,6,4.65396035,5.379897354,5.771441123
4,0,0,1,18.04,21.97,54,0,120,226,6,2011,11,12,6,4.795790546,5.424950017,5.84932478
4,0,0,1,18.86,22.725,51,11.0014,105,209,6,2011,11,13,6,4.663439094,5.347107531,5.752572639
4,0,0,1,18.86,22.725,55,12.998,101,219,6,2011,11,14,6,4.624972813,5.393627546,5.771441123
4,0,0,1,19.68,23.485,51,12.998,96,210,6,2011,11,15,6,4.574710979,5.351858133,5.726847748
4,0,0,1,18.86,22.725,55,15.0013,84,263,6,2011,11,16,6,4.442651256,5.575949103,5.85220248
4,0,0,1,18.04,21.97,62,11.0014,71,185,6,2011,11,17,6,4.276666119,5.225746674,5.549076085
4,0,0,1,17.22,21.21,71,7.0015,39,146,6,2011,11,18,6,3.688879454,4.990432587,5.225746674
4,0,0,1,15.58,19.695,76,12.998,21,130,6,2011,11,19,6,3.091042453,4.875197323,5.023880521
4,0,0,1,14.76,18.18,81,7.0015,16,100,6,2011,11,20,6,2.833213344,4.615120517,4.762173935
4,0,0,1,14.76,18.18,81,6.0032,11,77,6,2011,11,21,6,2.48490665,4.356708827,4.48863637
4,0,0,1,14.76,18.94,87,0,5,40,6,2011,11,22,6,1.791759469,3.713572067,3.828641396
4,0,0,1,13.94,17.425,87,6.0032,7,43,6,2011,11,23,6,2.079441542,3.784189634,3.931825633
4,0,1,1,13.94,18.18,87,0,1,14,7,2011,11,0,0,0.693147181,2.708050201,2.772588722
4,0,1,1,13.94,18.18,87,0,2,6,7,2011,11,1,0,1.098612289,1.945910149,2.197224577
4,0,1,1,13.12,17.425,93,0,0,2,7,2011,11,2,0,0,1.098612289,1.098612289
4,0,1,1,13.12,17.425,93,0,0,3,7,2011,11,3,0,0,1.386294361,1.386294361
4,0,1,1,13.12,17.425,93,0,2,4,7,2011,11,4,0,1.098612289,1.609437912,1.945910149
4,0,1,1,12.3,16.665,93,0,1,25,7,2011,11,5,0,0.693147181,3.258096538,3.295836866
4,0,1,2,11.48,15.91,93,0,2,97,7,2011,11,6,0,1.098612289,4.584967479,4.605170186
4,0,1,2,11.48,15.91,93,0,6,305,7,2011,11,7,0,1.945910149,5.723585102,5.743003188
4,0,1,2,12.3,15.91,100,6.0032,13,397,7,2011,11,8,0,2.63905733,5.986452005,6.018593214
4,0,1,2,13.94,16.665,100,8.9981,18,156,7,2011,11,9,0,2.944438979,5.056245805,5.164785974
4,0,1,1,14.76,17.425,93,8.9981,28,95,7,2011,11,10,0,3.36729583,4.564348191,4.820281566
4,0,1,1,17.22,21.21,77,7.0015,28,100,7,2011,11,11,0,3.36729583,4.615120517,4.859812404
4,0,1,1,18.86,22.725,67,0,21,158,7,2011,11,12,0,3.091042453,5.068904202,5.192956851
4,0,1,1,22.14,25.76,49,6.0032,32,157,7,2011,11,13,0,3.496507561,5.062595033,5.247024072
4,0,1,1,22.96,26.515,37,11.0014,30,115,7,2011,11,14,0,3.433987204,4.753590191,4.983606622
4,0,1,1,22.96,26.515,37,7.0015,38,132,7,2011,11,15,0,3.663561646,4.890349128,5.141663557
4,0,1,1,21.32,25,45,0,40,255,7,2011,11,16,0,3.713572067,5.545177444,5.690359454
4,0,1,1,20.5,24.24,45,11.0014,39,489,7,2011,11,17,0,3.688879454,6.194405391,6.270988432
4,0,1,1,18.86,22.725,59,7.0015,18,407,7,2011,11,18,0,2.944438979,6.011267174,6.054439346
4,0,1,1,18.86,22.725,59,0,20,280,7,2011,11,19,0,3.044522438,5.638354669,5.707110265
4,0,1,1,16.4,20.455,71,0,17,187,7,2011,11,20,0,2.890371758,5.236441963,5.323009979
4,0,1,1,15.58,19.695,82,7.0015,10,129,7,2011,11,21,0,2.397895273,4.86753445,4.941642423
4,0,1,1,14.76,18.18,81,6.0032,6,102,7,2011,11,22,0,1.945910149,4.634728988,4.691347882
4,0,1,1,14.76,18.18,87,6.0032,1,47,7,2011,11,23,0,0.693147181,3.871201011,3.891820298
4,0,1,1,13.94,17.425,87,6.0032,0,18,8,2011,11,0,1,0,2.944438979,2.944438979
4,0,1,1,13.12,16.665,93,7.0015,3,8,8,2011,11,1,1,1.386294361,2.197224577,2.48490665
4,0,1,1,13.12,17.425,87,0,0,1,8,2011,11,2,1,0,0.693147181,0.693147181
4,0,1,1,13.12,17.425,87,0,0,3,8,2011,11,3,1,0,1.386294361,1.386294361
4,0,1,1,12.3,16.665,87,0,0,4,8,2011,11,4,1,0,1.609437912,1.609437912
4,0,1,1,12.3,15.91,87,6.0032,1,17,8,2011,11,5,1,0.693147181,2.890371758,2.944438979
4,0,1,1,12.3,16.665,87,0,3,96,8,2011,11,6,1,1.386294361,4.574710979,4.605170186
4,0,1,1,12.3,15.91,87,7.0015,7,316,8,2011,11,7,1,2.079441542,5.758901774,5.780743516
4,0,1,1,13.12,16.665,93,7.0015,11,455,8,2011,11,8,1,2.48490665,6.12249281,6.146329258
4,0,1,1,14.76,18.94,87,0,14,177,8,2011,11,9,1,2.708050201,5.18178355,5.257495372
4,0,1,1,17.22,21.21,71,6.0032,25,104,8,2011,11,10,1,3.258096538,4.65396035,4.86753445
4,0,1,1,18.86,22.725,63,8.9981,21,126,8,2011,11,11,1,3.091042453,4.844187086,4.997212274
4,0,1,1,21.32,25,52,8.9981,28,175,8,2011,11,12,1,3.36729583,5.170483995,5.318119994
4,0,1,1,22.14,25.76,49,11.0014,31,165,8,2011,11,13,1,3.465735903,5.111987788,5.283203729
4,0,1,1,22.96,26.515,46,7.0015,32,129,8,2011,11,14,1,3.496507561,4.86753445,5.087596335
4,0,1,1,23.78,27.275,46,7.0015,33,155,8,2011,11,15,1,3.526360525,5.049856007,5.241747015
4,0,1,1,22.96,26.515,46,8.9981,39,250,8,2011,11,16,1,3.688879454,5.525452939,5.669880923
4,0,1,1,21.32,25,43,11.0014,40,459,8,2011,11,17,1,3.713572067,6.131226489,6.214608098
4,0,1,1,19.68,23.485,55,8.9981,30,432,8,2011,11,18,1,3.433987204,6.070737728,6.137727054
4,0,1,1,18.86,22.725,59,0,14,264,8,2011,11,19,1,2.708050201,5.579729826,5.631211782
